2761,NY,lit,Fri Jul 13 22:19:22 +0000 2018
2762,AZ,lit,Fri Jul 13 22:19:34 +0000 2018
2763,OK,adulting,Fri Jul 13 22:19:39 +0000 2018
2764,CA,adulting,Fri Jul 13 22:19:44 +0000 2018
2765,IL,lit,Fri Jul 13 22:19:46 +0000 2018
2766,MS,lit,Fri Jul 13 22:19:56 +0000 2018
2767,IL,lit,Fri Jul 13 22:19:57 +0000 2018
2768,TN,lit,Fri Jul 13 22:19:58 +0000 2018
2769,CA,lit,Fri Jul 13 22:20:17 +0000 2018
2770,NY,lit,Fri Jul 13 22:20:17 +0000 2018
2771,MO,ratchet,Fri Jul 13 22:20:20 +0000 2018
2772,CO,lit,Fri Jul 13 22:20:27 +0000 2018
2773,OH,lit,Fri Jul 13 22:20:38 +0000 2018
2774,VA,lit,Fri Jul 13 22:20:40 +0000 2018
2775,TX,lit,Fri Jul 13 22:20:41 +0000 2018
2776,CA,lit,Fri Jul 13 22:20:47 +0000 2018
2777,TX,lit,Fri Jul 13 22:20:53 +0000 2018
2778,IN,lit,Fri Jul 13 22:20:55 +0000 2018
2779,LA,lit,Fri Jul 13 22:20:56 +0000 2018
2780,CA,lit,Fri Jul 13 22:21:02 +0000 2018
2781,CA,lit,Fri Jul 13 22:21:06 +0000 2018
2782,TX,lit,Fri Jul 13 22:21:11 +0000 2018
2783,PA,lit,Fri Jul 13 22:21:20 +0000 2018
2784,TX,lit,Fri Jul 13 22:21:30 +0000 2018
2785,FL,lit,Fri Jul 13 22:21:30 +0000 2018
2786,MD,lit,Fri Jul 13 22:21:38 +0000 2018
2787,CA,lit,Fri Jul 13 22:21:42 +0000 2018
2788,TX,ratchet,Fri Jul 13 22:21:45 +0000 2018
2789,TX,lit,Fri Jul 13 22:21:55 +0000 2018
2790,IN,lit,Fri Jul 13 22:21:58 +0000 2018
2791,MN,lit,Fri Jul 13 22:22:07 +0000 2018
2792,NV,lit,Fri Jul 13 22:22:20 +0000 2018
2793,CA,lit,Fri Jul 13 22:22:28 +0000 2018
2794,TX,ratchet,Fri Jul 13 22:22:36 +0000 2018
2795,CA,lit,Fri Jul 13 22:22:36 +0000 2018
2796,FL,lit,Fri Jul 13 22:22:37 +0000 2018
2797,MN,lit,Fri Jul 13 22:22:38 +0000 2018
2798,TN,lit,Fri Jul 13 22:22:38 +0000 2018
2799,FL,lit,Fri Jul 13 22:22:48 +0000 2018
2800,CA,lit,Fri Jul 13 22:22:48 +0000 2018
2801,ID,lit,Fri Jul 13 22:22:56 +0000 2018
2802,GA,lit,Fri Jul 13 22:22:57 +0000 2018
2803,IL,ratchet,Fri Jul 13 22:23:00 +0000 2018
2804,MO,lit,Fri Jul 13 22:23:07 +0000 2018
2805,AZ,lit,Fri Jul 13 22:23:09 +0000 2018
2806,MO,lit,Fri Jul 13 22:23:19 +0000 2018
2807,SD,lit,Fri Jul 13 22:23:29 +0000 2018
2808,NV,lit,Fri Jul 13 22:23:51 +0000 2018
2809,LA,lit,Fri Jul 13 22:23:53 +0000 2018
2810,TX,lit,Fri Jul 13 22:23:59 +0000 2018
2811,LA,lit,Fri Jul 13 22:23:59 +0000 2018
2812,IL,lit,Fri Jul 13 22:24:02 +0000 2018
2813,IL,lit,Fri Jul 13 22:24:03 +0000 2018
2814,TX,lit,Fri Jul 13 22:24:03 +0000 2018
2815,NY,lit,Fri Jul 13 22:24:12 +0000 2018
2816,CA,lit,Fri Jul 13 22:24:16 +0000 2018
2817,TX,lit,Fri Jul 13 22:24:19 +0000 2018
2818,MI,lit,Fri Jul 13 22:24:25 +0000 2018
2819,PA,lit,Fri Jul 13 22:24:25 +0000 2018
2820,CA,adulting,Fri Jul 13 22:24:31 +0000 2018
2821,OK,lit,Fri Jul 13 22:24:38 +0000 2018
2822,TX,adulting,Fri Jul 13 22:24:38 +0000 2018
2823,TX,lit,Fri Jul 13 22:24:43 +0000 2018
2824,NY,lit,Fri Jul 13 22:24:44 +0000 2018
2825,CA,ratchet,Fri Jul 13 22:24:48 +0000 2018
2826,WA,lit,Fri Jul 13 22:24:57 +0000 2018
2827,NJ,lit,Fri Jul 13 22:25:05 +0000 2018
2828,PA,lit,Fri Jul 13 22:25:09 +0000 2018
2829,TX,lit,Fri Jul 13 22:25:17 +0000 2018
2830,FL,lit,Fri Jul 13 22:25:18 +0000 2018
2831,TN,lit,Fri Jul 13 22:25:38 +0000 2018
2832,TX,lit,Fri Jul 13 22:25:39 +0000 2018
2833,CA,lit,Fri Jul 13 22:25:43 +0000 2018
2834,TX,lit,Fri Jul 13 22:25:48 +0000 2018
2835,NY,lit,Fri Jul 13 22:25:50 +0000 2018
2836,OH,lit,Fri Jul 13 22:25:52 +0000 2018
2837,IL,lit,Fri Jul 13 22:25:53 +0000 2018
2838,OH,lit,Fri Jul 13 22:25:55 +0000 2018
2839,TX,lit,Fri Jul 13 22:25:56 +0000 2018
2840,TX,lit,Fri Jul 13 22:26:02 +0000 2018
2841,OH,lit,Fri Jul 13 22:26:05 +0000 2018
2842,IL,lit,Fri Jul 13 22:26:14 +0000 2018
2843,NY,lit,Fri Jul 13 22:26:15 +0000 2018
2844,SC,lit,Fri Jul 13 22:26:17 +0000 2018
2845,IL,lit,Fri Jul 13 22:26:27 +0000 2018
2846,GA,lit,Fri Jul 13 22:26:39 +0000 2018
2847,NY,lit,Fri Jul 13 22:26:39 +0000 2018
2848,NY,lit,Fri Jul 13 22:26:40 +0000 2018
2849,LA,lit,Fri Jul 13 22:26:49 +0000 2018
2850,FL,adulting,Fri Jul 13 22:26:57 +0000 2018
2851,CA,lit,Fri Jul 13 22:27:00 +0000 2018
2852,IL,lit,Fri Jul 13 22:27:06 +0000 2018
2853,TX,lit,Fri Jul 13 22:27:17 +0000 2018
2854,AL,lit,Fri Jul 13 22:27:21 +0000 2018
2855,AL,lit,Fri Jul 13 22:27:40 +0000 2018
2856,LA,lit,Fri Jul 13 22:27:51 +0000 2018
2857,CA,ratchet,Fri Jul 13 22:27:52 +0000 2018
2858,IL,lit,Fri Jul 13 22:27:58 +0000 2018
2859,GA,lit,Fri Jul 13 22:28:05 +0000 2018
2860,CO,lit,Fri Jul 13 22:28:05 +0000 2018
2861,NY,lit,Fri Jul 13 22:28:07 +0000 2018
2862,CO,lit,Fri Jul 13 22:28:09 +0000 2018
2863,CA,lit,Fri Jul 13 22:28:15 +0000 2018
2864,NE,lit,Fri Jul 13 22:28:15 +0000 2018
2865,KY,lit,Fri Jul 13 22:28:16 +0000 2018
2866,WA,lit,Fri Jul 13 22:28:24 +0000 2018
2867,HI,lit,Fri Jul 13 22:28:29 +0000 2018
2868,IN,lit,Fri Jul 13 22:28:35 +0000 2018
2869,FL,lit,Fri Jul 13 22:28:39 +0000 2018
2870,CT,adulting,Fri Jul 13 22:28:45 +0000 2018
2871,WA,lit,Fri Jul 13 22:28:59 +0000 2018
2872,GA,lit,Fri Jul 13 22:29:01 +0000 2018
2873,NY,lit,Fri Jul 13 22:29:03 +0000 2018
2874,WA,lit,Fri Jul 13 22:29:16 +0000 2018
2875,MD,lit,Fri Jul 13 22:29:20 +0000 2018
2876,GA,lit,Fri Jul 13 22:29:36 +0000 2018
2877,TX,lit,Fri Jul 13 22:29:40 +0000 2018
2878,CA,lit,Fri Jul 13 22:29:46 +0000 2018
2879,TX,lit,Fri Jul 13 22:30:04 +0000 2018
2880,OH,lit,Fri Jul 13 22:30:05 +0000 2018
2881,FL,lit,Fri Jul 13 22:30:10 +0000 2018
2882,GA,lit,Fri Jul 13 22:30:19 +0000 2018
2883,CA,lit,Fri Jul 13 22:30:19 +0000 2018
2884,OH,lit,Fri Jul 13 22:30:30 +0000 2018
2885,CA,lit,Fri Jul 13 22:30:35 +0000 2018
2886,IL,lit,Fri Jul 13 22:30:38 +0000 2018
2887,AR,lit,Fri Jul 13 22:30:38 +0000 2018
2888,KS,lit,Fri Jul 13 22:30:38 +0000 2018
2889,AR,ratchet,Fri Jul 13 22:30:46 +0000 2018
2890,TX,ratchet,Fri Jul 13 22:30:46 +0000 2018
2891,AR,ratchet,Fri Jul 13 22:30:46 +0000 2018
2892,TX,ratchet,Fri Jul 13 22:30:46 +0000 2018
2893,AR,ratchet,Fri Jul 13 22:30:46 +0000 2018
2894,TX,ratchet,Fri Jul 13 22:30:46 +0000 2018
2895,AR,ratchet,Fri Jul 13 22:30:46 +0000 2018
2896,TX,ratchet,Fri Jul 13 22:30:46 +0000 2018
2897,CA,lit,Fri Jul 13 22:30:53 +0000 2018
2898,CA,lit,Fri Jul 13 22:31:00 +0000 2018
2899,IL,lit,Fri Jul 13 22:31:05 +0000 2018
2900,OK,adulting,Fri Jul 13 22:31:05 +0000 2018
2901,NY,lit,Fri Jul 13 22:31:07 +0000 2018
2902,IL,lit,Fri Jul 13 22:31:08 +0000 2018
2903,MD,ratchet,Fri Jul 13 22:31:18 +0000 2018
2904,IL,lit,Fri Jul 13 22:31:27 +0000 2018
2905,NC,adulting,Fri Jul 13 22:31:37 +0000 2018
2906,AZ,adulting,Fri Jul 13 22:31:54 +0000 2018
2907,AZ,ratchet,Fri Jul 13 22:31:55 +0000 2018
2908,CO,lit,Fri Jul 13 22:31:57 +0000 2018
2909,CA,lit,Fri Jul 13 22:31:57 +0000 2018
2910,MA,adulting,Fri Jul 13 22:32:02 +0000 2018
2911,GA,lit,Fri Jul 13 22:32:12 +0000 2018
2912,TX,lit,Fri Jul 13 22:32:13 +0000 2018
2913,CA,lit,Fri Jul 13 22:32:25 +0000 2018
2914,KY,lit,Fri Jul 13 22:32:33 +0000 2018
2915,MA,lit,Fri Jul 13 22:32:41 +0000 2018
2916,TX,lit,Fri Jul 13 22:32:43 +0000 2018
2917,TX,lit,Fri Jul 13 22:32:53 +0000 2018
2918,AZ,ratchet,Fri Jul 13 22:32:55 +0000 2018
2919,MS,lit,Fri Jul 13 22:32:59 +0000 2018
2920,CO,adulting,Fri Jul 13 22:33:15 +0000 2018
2921,TX,lit,Fri Jul 13 22:33:19 +0000 2018
2922,TX,lit,Fri Jul 13 22:33:19 +0000 2018
2923,CA,lit,Fri Jul 13 22:33:21 +0000 2018
2924,NC,lit,Fri Jul 13 22:33:25 +0000 2018
2925,CA,lit,Fri Jul 13 22:33:26 +0000 2018
2926,GA,lit,Fri Jul 13 22:33:27 +0000 2018
2927,TX,lit,Fri Jul 13 22:33:38 +0000 2018
2928,TX,lit,Fri Jul 13 22:33:38 +0000 2018
2929,CA,lit,Fri Jul 13 22:33:40 +0000 2018
2930,TX,lit,Fri Jul 13 22:33:46 +0000 2018
2931,MD,lit,Fri Jul 13 22:33:47 +0000 2018
2932,LA,lit,Fri Jul 13 22:34:02 +0000 2018
2933,TX,lit,Fri Jul 13 22:34:03 +0000 2018
2934,NY,lit,Fri Jul 13 22:34:03 +0000 2018
2935,GA,adulting,Fri Jul 13 22:34:04 +0000 2018
2936,CO,lit,Fri Jul 13 22:34:21 +0000 2018
2937,CA,lit,Fri Jul 13 22:34:23 +0000 2018
2938,TX,lit,Fri Jul 13 22:34:25 +0000 2018
2939,TX,ratchet,Fri Jul 13 22:34:26 +0000 2018
2940,VA,lit,Fri Jul 13 22:34:28 +0000 2018
2941,TN,lit,Fri Jul 13 22:34:33 +0000 2018
2942,PA,lit,Fri Jul 13 22:34:40 +0000 2018
2943,CA,lit,Fri Jul 13 22:34:52 +0000 2018
2944,PA,lit,Fri Jul 13 22:34:53 +0000 2018
2945,TX,ratchet,Fri Jul 13 22:34:53 +0000 2018
2946,GA,lit,Fri Jul 13 22:34:54 +0000 2018
2947,NY,lit,Fri Jul 13 22:34:58 +0000 2018
2948,OK,adulting,Fri Jul 13 22:35:10 +0000 2018
2949,TX,lit,Fri Jul 13 22:35:12 +0000 2018
2950,WI,lit,Fri Jul 13 22:35:13 +0000 2018
2951,NY,lit,Fri Jul 13 22:35:23 +0000 2018
2952,NY,lit,Fri Jul 13 22:35:37 +0000 2018
2953,GA,lit,Fri Jul 13 22:35:38 +0000 2018
2954,WA,lit,Fri Jul 13 22:35:41 +0000 2018
2955,HI,lit,Fri Jul 13 22:35:44 +0000 2018
2956,TX,lit,Fri Jul 13 22:35:50 +0000 2018
2957,NC,lit,Fri Jul 13 22:35:51 +0000 2018
2958,GA,lit,Fri Jul 13 22:35:52 +0000 2018
2959,OH,lit,Fri Jul 13 22:36:04 +0000 2018
2960,TN,lit,Fri Jul 13 22:36:13 +0000 2018
2961,FL,lit,Fri Jul 13 22:36:19 +0000 2018
2962,IL,lit,Fri Jul 13 22:36:25 +0000 2018
2963,LA,lit,Fri Jul 13 22:37:00 +0000 2018
2964,AZ,adulting,Fri Jul 13 22:37:07 +0000 2018
2965,IL,lit,Fri Jul 13 22:37:12 +0000 2018
2966,TX,ratchet,Fri Jul 13 22:37:13 +0000 2018
2967,NY,lit,Fri Jul 13 22:37:15 +0000 2018
2968,CA,lit,Fri Jul 13 22:37:16 +0000 2018
2969,OK,adulting,Fri Jul 13 22:37:21 +0000 2018
2970,TX,lit,Fri Jul 13 22:37:23 +0000 2018
2971,TX,lit,Fri Jul 13 22:37:32 +0000 2018
2972,MO,lit,Fri Jul 13 22:37:32 +0000 2018
2973,FL,ratchet,Fri Jul 13 22:37:41 +0000 2018
2974,AZ,lit,Fri Jul 13 22:37:46 +0000 2018
2975,TX,ratchet,Fri Jul 13 22:37:47 +0000 2018
2976,CA,lit,Fri Jul 13 22:37:56 +0000 2018
2977,AR,lit,Fri Jul 13 22:38:00 +0000 2018
2978,OH,lit,Fri Jul 13 22:38:04 +0000 2018
2979,AL,lit,Fri Jul 13 22:38:15 +0000 2018
2980,PA,lit,Fri Jul 13 22:38:17 +0000 2018
2981,WA,lit,Fri Jul 13 22:38:37 +0000 2018
2982,VA,ratchet,Fri Jul 13 22:38:39 +0000 2018
2983,GA,lit,Fri Jul 13 22:38:49 +0000 2018
2984,WA,lit,Fri Jul 13 22:38:50 +0000 2018
2985,TX,ratchet,Fri Jul 13 22:39:04 +0000 2018
2986,GA,lit,Fri Jul 13 22:39:05 +0000 2018
2987,GA,lit,Fri Jul 13 22:39:07 +0000 2018
2988,MD,lit,Fri Jul 13 22:39:11 +0000 2018
2989,TX,ratchet,Fri Jul 13 22:39:14 +0000 2018
2990,AR,adulting,Fri Jul 13 22:39:16 +0000 2018
2991,TN,lit,Fri Jul 13 22:39:21 +0000 2018
2992,VA,adulting,Fri Jul 13 22:39:24 +0000 2018
2993,CT,lit,Fri Jul 13 22:39:25 +0000 2018
2994,GA,lit,Fri Jul 13 22:39:26 +0000 2018
2995,IL,lit,Fri Jul 13 22:39:40 +0000 2018
2996,AL,lit,Fri Jul 13 22:39:47 +0000 2018
2997,TX,lit,Fri Jul 13 22:39:47 +0000 2018
2998,LA,lit,Fri Jul 13 22:39:47 +0000 2018
2999,OK,lit,Fri Jul 13 22:39:48 +0000 2018
3000,TX,lit,Fri Jul 13 22:39:49 +0000 2018
3001,AL,ratchet,Fri Jul 13 22:39:55 +0000 2018
3002,PA,lit,Fri Jul 13 22:39:58 +0000 2018
3003,GA,lit,Fri Jul 13 22:39:59 +0000 2018
3004,NC,lit,Fri Jul 13 22:40:02 +0000 2018
3005,MD,lit,Fri Jul 13 22:40:06 +0000 2018
3006,MD,lit,Fri Jul 13 22:40:08 +0000 2018
3007,MN,lit,Fri Jul 13 22:40:15 +0000 2018
3008,NY,lit,Fri Jul 13 22:40:16 +0000 2018
3009,NJ,lit,Fri Jul 13 22:40:22 +0000 2018
3010,MD,lit,Fri Jul 13 22:40:22 +0000 2018
3011,TN,lit,Fri Jul 13 22:40:25 +0000 2018
3012,TX,lit,Fri Jul 13 22:40:29 +0000 2018
3013,GA,lit,Fri Jul 13 22:40:34 +0000 2018
3014,CA,lit,Fri Jul 13 22:40:42 +0000 2018
3015,NY,lit,Fri Jul 13 22:40:49 +0000 2018
3016,TX,lit,Fri Jul 13 22:40:58 +0000 2018
3017,LA,lit,Fri Jul 13 22:41:01 +0000 2018
3018,TX,lit,Fri Jul 13 22:41:02 +0000 2018
3019,FL,lit,Fri Jul 13 22:41:07 +0000 2018
3020,LA,lit,Fri Jul 13 22:41:13 +0000 2018
3021,TX,lit,Fri Jul 13 22:41:14 +0000 2018
3022,TX,lit,Fri Jul 13 22:41:15 +0000 2018
3023,FL,lit,Fri Jul 13 22:41:16 +0000 2018
3024,IL,ratchet,Fri Jul 13 22:41:20 +0000 2018
3025,NY,lit,Fri Jul 13 22:41:20 +0000 2018
3026,NJ,lit,Fri Jul 13 22:41:27 +0000 2018
3027,GA,lit,Fri Jul 13 22:41:38 +0000 2018
3028,MI,lit,Fri Jul 13 22:41:41 +0000 2018
3029,OH,lit,Fri Jul 13 22:41:41 +0000 2018
3030,LA,lit,Fri Jul 13 22:41:41 +0000 2018
3031,FL,lit,Fri Jul 13 22:41:59 +0000 2018
3032,WA,lit,Fri Jul 13 22:41:59 +0000 2018
3033,MA,lit,Fri Jul 13 22:42:08 +0000 2018
3034,CA,lit,Fri Jul 13 22:42:11 +0000 2018
3035,MO,lit,Fri Jul 13 22:42:16 +0000 2018
3036,NC,lit,Fri Jul 13 22:42:21 +0000 2018
3037,LA,lit,Fri Jul 13 22:42:37 +0000 2018
3038,MD,lit,Fri Jul 13 22:42:43 +0000 2018
3039,FL,lit,Fri Jul 13 22:42:45 +0000 2018
3040,KY,lit,Fri Jul 13 22:42:57 +0000 2018
3041,MA,lit,Fri Jul 13 22:42:57 +0000 2018
3042,NY,lit,Fri Jul 13 22:42:57 +0000 2018
3043,CA,lit,Fri Jul 13 22:43:01 +0000 2018
3044,CA,lit,Fri Jul 13 22:43:08 +0000 2018
3045,SC,lit,Fri Jul 13 22:43:11 +0000 2018
3046,MS,lit,Fri Jul 13 22:43:20 +0000 2018
3047,GA,lit,Fri Jul 13 22:43:22 +0000 2018
3048,VA,lit,Fri Jul 13 22:43:23 +0000 2018
3049,NY,lit,Fri Jul 13 22:43:27 +0000 2018
3050,KY,lit,Fri Jul 13 22:43:29 +0000 2018
3051,GA,lit,Fri Jul 13 22:43:49 +0000 2018
3052,CA,lit,Fri Jul 13 22:43:53 +0000 2018
3053,OK,adulting,Fri Jul 13 22:43:54 +0000 2018
3054,TX,lit,Fri Jul 13 22:43:55 +0000 2018
3055,DE,lit,Fri Jul 13 22:44:12 +0000 2018
3056,PA,lit,Fri Jul 13 22:44:13 +0000 2018
3057,GA,lit,Fri Jul 13 22:44:17 +0000 2018
3058,FL,lit,Fri Jul 13 22:44:26 +0000 2018
3059,GA,lit,Fri Jul 13 22:44:28 +0000 2018
3060,MA,lit,Fri Jul 13 22:44:29 +0000 2018
3061,HI,ratchet,Fri Jul 13 22:44:32 +0000 2018
3062,TX,lit,Fri Jul 13 22:44:32 +0000 2018
3063,FL,adulting,Fri Jul 13 22:44:36 +0000 2018
3064,CA,adulting,Fri Jul 13 22:44:40 +0000 2018
3065,TN,lit,Fri Jul 13 22:44:43 +0000 2018
3066,NC,lit,Fri Jul 13 22:44:47 +0000 2018
3067,TX,lit,Fri Jul 13 22:44:53 +0000 2018
3068,MS,lit,Fri Jul 13 22:45:01 +0000 2018
3069,CA,lit,Fri Jul 13 22:45:06 +0000 2018
3070,NY,lit,Fri Jul 13 22:45:08 +0000 2018
3071,NV,lit,Fri Jul 13 22:45:26 +0000 2018
3072,MD,lit,Fri Jul 13 22:45:34 +0000 2018
3073,IL,lit,Fri Jul 13 22:45:37 +0000 2018
3074,NC,ratchet,Fri Jul 13 22:45:39 +0000 2018
3075,NY,lit,Fri Jul 13 22:45:39 +0000 2018
3076,KY,lit,Fri Jul 13 22:45:40 +0000 2018
3077,AZ,lit,Fri Jul 13 22:45:42 +0000 2018
3078,MI,lit,Fri Jul 13 22:45:44 +0000 2018
3079,CA,lit,Fri Jul 13 22:45:57 +0000 2018
3080,VA,lit,Fri Jul 13 22:46:31 +0000 2018
3081,CA,lit,Fri Jul 13 22:46:34 +0000 2018
3082,FL,lit,Fri Jul 13 22:46:37 +0000 2018
3083,IL,lit,Fri Jul 13 22:46:37 +0000 2018
3084,LA,lit,Fri Jul 13 22:46:39 +0000 2018
3085,TX,lit,Fri Jul 13 22:46:42 +0000 2018
3086,MI,lit,Fri Jul 13 22:46:46 +0000 2018
3087,WA,lit,Fri Jul 13 22:46:55 +0000 2018
3088,CO,lit,Fri Jul 13 22:47:00 +0000 2018
3089,MN,lit,Fri Jul 13 22:47:02 +0000 2018
3090,LA,lit,Fri Jul 13 22:47:04 +0000 2018
3091,CA,lit,Fri Jul 13 22:47:08 +0000 2018
3092,VA,lit,Fri Jul 13 22:47:09 +0000 2018
3093,GA,lit,Fri Jul 13 22:47:10 +0000 2018
3094,AZ,lit,Fri Jul 13 22:47:25 +0000 2018
3095,OH,lit,Fri Jul 13 22:47:26 +0000 2018
3096,TX,lit,Fri Jul 13 22:47:32 +0000 2018
3097,AL,adulting,Fri Jul 13 22:47:34 +0000 2018
3098,AL,lit,Fri Jul 13 22:47:46 +0000 2018
3099,GA,lit,Fri Jul 13 22:47:47 +0000 2018
3100,CA,lit,Fri Jul 13 22:47:54 +0000 2018
3101,RI,lit,Fri Jul 13 22:47:55 +0000 2018
3102,VA,lit,Fri Jul 13 22:48:06 +0000 2018
3103,FL,adulting,Fri Jul 13 22:48:07 +0000 2018
3104,NY,adulting,Fri Jul 13 22:48:07 +0000 2018
3105,FL,adulting,Fri Jul 13 22:48:07 +0000 2018
3106,NY,adulting,Fri Jul 13 22:48:07 +0000 2018
3107,FL,adulting,Fri Jul 13 22:48:07 +0000 2018
3108,NY,adulting,Fri Jul 13 22:48:07 +0000 2018
3109,FL,adulting,Fri Jul 13 22:48:07 +0000 2018
3110,NY,adulting,Fri Jul 13 22:48:07 +0000 2018
3111,CA,lit,Fri Jul 13 22:48:07 +0000 2018
3112,OK,adulting,Fri Jul 13 22:48:13 +0000 2018
3113,NC,lit,Fri Jul 13 22:48:18 +0000 2018
3114,NJ,lit,Fri Jul 13 22:48:21 +0000 2018
3115,SC,lit,Fri Jul 13 22:48:26 +0000 2018
3116,CA,lit,Fri Jul 13 22:48:33 +0000 2018
3117,TX,lit,Fri Jul 13 22:48:36 +0000 2018
3118,TX,lit,Fri Jul 13 22:48:39 +0000 2018
3119,NJ,lit,Fri Jul 13 22:48:49 +0000 2018
3120,FL,lit,Fri Jul 13 22:49:07 +0000 2018
3121,WA,lit,Fri Jul 13 22:49:09 +0000 2018
3122,FL,lit,Fri Jul 13 22:49:19 +0000 2018
3123,TX,lit,Fri Jul 13 22:49:20 +0000 2018
3124,AL,lit,Fri Jul 13 22:49:21 +0000 2018
3125,GA,lit,Fri Jul 13 22:49:21 +0000 2018
3126,NJ,lit,Fri Jul 13 22:49:21 +0000 2018
3127,NY,lit,Fri Jul 13 22:49:21 +0000 2018
3128,AL,lit,Fri Jul 13 22:49:21 +0000 2018
3129,GA,lit,Fri Jul 13 22:49:21 +0000 2018
3130,NJ,lit,Fri Jul 13 22:49:21 +0000 2018
3131,NY,lit,Fri Jul 13 22:49:21 +0000 2018
3132,AL,lit,Fri Jul 13 22:49:21 +0000 2018
3133,GA,lit,Fri Jul 13 22:49:21 +0000 2018
3134,NJ,lit,Fri Jul 13 22:49:21 +0000 2018
3135,NY,lit,Fri Jul 13 22:49:21 +0000 2018
3136,AL,lit,Fri Jul 13 22:49:21 +0000 2018
3137,GA,lit,Fri Jul 13 22:49:21 +0000 2018
3138,NJ,lit,Fri Jul 13 22:49:21 +0000 2018
3139,NY,lit,Fri Jul 13 22:49:21 +0000 2018
3140,MN,adulting,Fri Jul 13 22:49:31 +0000 2018
3141,NC,lit,Fri Jul 13 22:49:32 +0000 2018
3142,VA,lit,Fri Jul 13 22:49:33 +0000 2018
3143,MN,lit,Fri Jul 13 22:49:36 +0000 2018
3144,WI,lit,Fri Jul 13 22:49:42 +0000 2018
3145,OK,adulting,Fri Jul 13 22:49:42 +0000 2018
3146,TX,lit,Fri Jul 13 22:49:53 +0000 2018
3147,CA,lit,Fri Jul 13 22:49:59 +0000 2018
3148,TN,lit,Fri Jul 13 22:50:06 +0000 2018
3149,NY,lit,Fri Jul 13 22:50:10 +0000 2018
3150,GA,lit,Fri Jul 13 22:50:10 +0000 2018
3151,VA,lit,Fri Jul 13 22:50:13 +0000 2018
3152,CA,lit,Fri Jul 13 22:50:21 +0000 2018
3153,TX,lit,Fri Jul 13 22:50:21 +0000 2018
3154,NY,lit,Fri Jul 13 22:50:23 +0000 2018
3155,FL,lit,Fri Jul 13 22:50:34 +0000 2018
3156,MO,lit,Fri Jul 13 22:50:35 +0000 2018
3157,FL,lit,Fri Jul 13 22:50:36 +0000 2018
3158,MO,adulting,Fri Jul 13 22:50:43 +0000 2018
3159,CA,lit,Fri Jul 13 22:50:44 +0000 2018
3160,VA,lit,Fri Jul 13 22:50:50 +0000 2018
3161,IL,lit,Fri Jul 13 22:50:50 +0000 2018
3162,GA,lit,Fri Jul 13 22:50:55 +0000 2018
3163,CA,lit,Fri Jul 13 22:50:57 +0000 2018
3164,TX,lit,Fri Jul 13 22:51:07 +0000 2018
3165,CA,lit,Fri Jul 13 22:51:10 +0000 2018
3166,TX,lit,Fri Jul 13 22:51:42 +0000 2018
3167,AZ,lit,Fri Jul 13 22:51:46 +0000 2018
3168,AZ,ratchet,Fri Jul 13 22:51:46 +0000 2018
3169,FL,lit,Fri Jul 13 22:51:50 +0000 2018
3170,CA,lit,Fri Jul 13 22:51:51 +0000 2018
3171,FL,lit,Fri Jul 13 22:51:54 +0000 2018
3172,GA,lit,Fri Jul 13 22:51:56 +0000 2018
3173,MA,lit,Fri Jul 13 22:52:14 +0000 2018
3174,TX,ratchet,Fri Jul 13 22:52:15 +0000 2018
3175,FL,lit,Fri Jul 13 22:52:19 +0000 2018
3176,FL,lit,Fri Jul 13 22:52:19 +0000 2018
3177,MS,lit,Fri Jul 13 22:52:27 +0000 2018
3178,NE,lit,Fri Jul 13 22:52:30 +0000 2018
3179,TX,adulting,Fri Jul 13 22:52:32 +0000 2018
3180,IL,lit,Fri Jul 13 22:52:36 +0000 2018
3181,TX,lit,Fri Jul 13 22:52:39 +0000 2018
3182,VA,lit,Fri Jul 13 22:52:45 +0000 2018
3183,CA,lit,Fri Jul 13 22:53:01 +0000 2018
3184,TX,lit,Fri Jul 13 22:53:12 +0000 2018
3185,TN,lit,Fri Jul 13 22:53:16 +0000 2018
3186,CA,lit,Fri Jul 13 22:53:18 +0000 2018
3187,TX,lit,Fri Jul 13 22:53:26 +0000 2018
3188,OH,lit,Fri Jul 13 22:53:31 +0000 2018
3189,TX,lit,Fri Jul 13 22:53:42 +0000 2018
3190,AK,adulting,Fri Jul 13 22:53:55 +0000 2018
3191,CT,lit,Fri Jul 13 22:53:56 +0000 2018
3192,TX,ratchet,Fri Jul 13 22:53:57 +0000 2018
3193,KY,adulting,Fri Jul 13 22:54:07 +0000 2018
3194,NY,lit,Fri Jul 13 22:54:12 +0000 2018
3195,MA,lit,Fri Jul 13 22:54:16 +0000 2018
3196,IL,lit,Fri Jul 13 22:54:17 +0000 2018
3197,NJ,lit,Fri Jul 13 22:54:35 +0000 2018
3198,OK,adulting,Fri Jul 13 22:54:39 +0000 2018
3199,CT,lit,Fri Jul 13 22:54:43 +0000 2018
3200,CA,lit,Fri Jul 13 22:54:45 +0000 2018
3201,GA,lit,Fri Jul 13 22:54:51 +0000 2018
3202,CA,lit,Fri Jul 13 22:55:03 +0000 2018
3203,TX,adulting,Fri Jul 13 22:55:08 +0000 2018
3204,TX,lit,Fri Jul 13 22:55:11 +0000 2018
3205,TX,lit,Fri Jul 13 22:55:12 +0000 2018
3206,TX,lit,Fri Jul 13 22:55:18 +0000 2018
3207,OK,adulting,Fri Jul 13 22:55:20 +0000 2018
